1.82848	1.43461	0.84946	-2.05184	0.69288	-1.24494	-0.07058	-1.55263	-0.70746	1.57081	-0.35239	-1.34629	-0.68419	-0.51023	-0.70294	0.77516	1.64769	-0.18397	-0.51909	0.34788	-0.71466	1.02967	0.74266	1.69267	1.20942	1.30720	0.63270	1.34242	-0.25757	0.07699	-0.28043	0.86178	-1.38817	-0.88807	-0.18441	1.72003	0.27952	-0.38986	0.26560	-0.70521	-1.48382	0.92525	-0.89555	-0.55967	-1.28022	2.01981	-1.22793	-0.44159	-0.92285	-0.60350	0.11433	0.54090	-0.44947	1.14174	-0.82676	-0.69636	-1.35158	0.00451	-0.03214	0.69101	-0.13219	1.82806	-1.14066	1.33189
1.36575	0.76866	2.15667	0.55017	0.44440	-0.29084	-1.16517	1.42517	-0.10828	0.38885	0.21237	0.58321	0.68984	-0.54954	-2.16027	-0.67547	0.09440	-0.42507	-1.44629	-0.50365	0.70602	0.38038	1.03654	0.15207	0.67953	-0.40239	-0.91948	0.67493	-1.82779	-0.71175	1.26115	0.53940	-2.59754	0.38937	0.96026	0.10484	0.55503	0.69667	0.95922	-0.31646	-0.05853	0.68938	0.31420	0.28956	0.20481	1.11215	-0.12282	-0.26899	-1.56070	0.02309	-0.48058	0.55598	0.87566	-0.01246	-0.50630	0.60970	0.09076	0.12877	0.26854	0.84951	0.95080	0.42833	0.81452	0.30492
1.61459	0.77492	-1.71272	-1.38346	0.06331	1.44613	0.44753	0.76410	1.40031	-0.21062	-1.62876	1.11345	-0.16663	1.27714	-0.36900	0.85626	-0.78136	0.72986	1.46646	1.05867	0.43476	-0.39954	-0.97370	0.27968	0.05556	1.16572	-0.29152	1.80241	-2.64009	-0.20913	-1.43653	1.03957	-2.08337	0.04103	0.19088	-0.15163	0.04789	-0.53526	-0.04528	-0.87802	-1.36795	1.05178	1.09112	0.26412	-1.76462	0.53113	0.61439	2.32690	-0.10586	0.33680	-0.60553	0.00619	-0.75672	-1.81703	-1.31538	-0.29596	-0.29610	-1.72667	-1.72990	0.33086	0.83450	-0.38136	0.91894	0.48869
1.83025	-0.84991	1.00039	-0.20980	-1.38473	0.52453	0.66051	1.17216	0.48879	2.29559	-0.74199	-1.13146	0.03180	0.89578	1.25175	0.25904	-0.97400	-0.79604	-0.23941	-0.49155	-0.07585	0.63934	0.03361	-2.47775	-0.38035	0.94944	-1.99145	1.40102	0.56813	-0.75250	1.20892	1.50808	0.15062	1.82129	-0.10138	-1.20772	-0.42561	-0.06765	0.57211	1.74074	-0.23687	-0.91268	-1.89253	-1.23881	0.15111	0.29789	0.47142	0.32062	-0.65472	0.05990	-0.80851	0.30427	-1.08000	0.10136	-0.14535	1.37916	1.14871	-0.52860	0.66475	0.36396	0.79351	0.33830	0.43171	0.34294
-0.80471	0.41785	-1.63606	-1.61972	-1.37262	0.30902	-0.25616	0.94758	-1.46055	-0.24977	0.87750	0.20655	1.44984	0.34917	-1.88783	0.09911	-1.26358	0.54413	-2.69392	0.04504	0.05066	-0.90164	1.59931	0.19291	1.05801	2.06057	0.87058	1.10895	0.30795	1.26513	0.18420	0.03338	0.84633	-1.14847	-0.37002	-0.32642	-0.42411	0.01728	-0.84149	0.07090	2.16225	0.10372	0.81402	0.84983	-0.12965	-0.04820	1.23342	0.77904	0.30191	-0.58985	0.93846	-0.85200	0.61475	1.10779	-2.43806	-1.14907	0.32890	-2.25933	0.02579	-0.92131	-0.90455	0.04074	1.36539	-1.12801
0.61554	-0.45758	1.29189	-1.23849	0.17025	0.67634	0.30642	-0.24221	0.12383	0.97814	-2.06857	-1.17069	0.13823	0.01763	-0.75912	-0.17845	0.58710	0.44563	1.11237	-0.07484	0.21248	-0.39182	-0.23920	-0.26198	0.82605	1.33664	-0.41433	0.78808	1.27082	-0.97628	-0.33025	-0.58530	-0.47916	0.68158	-0.28300	-1.53810	-0.06098	-1.14902	-0.26442	1.70949	1.62747	1.93020	0.32347	-0.46873	-1.50368	-0.42386	-0.06172	1.70821	0.11232	-0.12031	1.84727	1.42362	0.00856	0.91770	0.12372	0.41722	-0.41643	-0.86123	-1.62940	0.15649	-0.25133	0.53943	-0.77848	-0.08210
0.93831	0.18134	0.05781	0.53463	1.13071	-0.63041	-0.27677	-0.38905	-1.24485	-2.18511	-0.64651	0.54676	0.69329	-0.65808	-1.09807	0.47738	-0.28421	-0.69936	-0.42055	-0.04207	0.65443	0.16018	0.47334	-0.33032	1.19899	-1.87570	0.66965	0.86464	0.20480	-0.63956	0.14109	0.42642	0.98775	-1.02929	-0.84638	0.29432	-0.15637	-0.89622	0.27000	-1.98683	-0.78239	-0.49136	0.61887	-0.15891	1.34679	-0.32096	-0.14623	0.37318	-0.14420	0.80513	-0.82803	1.09966	0.54243	0.23831	0.99682	0.77692	0.42196	-0.96897	-0.28363	-1.47606	0.24877	0.83525	0.51270	-0.47095
-1.33046	0.56144	-0.96475	0.14017	-0.63972	-0.81094	-0.45471	0.63455	1.55329	0.06913	-0.71673	-0.09750	-0.08257	-1.09412	-1.30801	0.88936	0.93437	-0.46254	0.30983	0.04573	-0.08115	1.40395	-1.12352	-1.56930	-1.04320	0.17193	0.19545	-0.82706	3.07973	1.69915	2.21818	-1.26257	1.78137	1.01107	-0.66976	-0.75854	-0.36089	-0.77684	-1.47069	-1.28829	-0.62061	-0.07919	-0.38838	-1.30593	-0.31697	0.19810	0.66498	-0.12195	1.44184	-0.55153	0.38148	-0.06340	-0.97201	-0.51415	-1.06775	1.87802	-1.07568	-2.37550	0.50956	0.66806	0.88449	0.19538	-0.41821	0.64364
-1.58697	0.03676	-0.80757	-0.01073	1.61358	0.10823	-0.83990	-0.85695	0.70438	-0.59125	0.26232	-0.29530	-1.67214	0.23703	-1.68755	-0.52064	1.45188	-1.41447	0.71723	0.38131	0.42232	-2.74131	-1.59554	-0.87814	0.04040	-0.06119	1.28030	-0.30707	0.95533	0.70660	1.07730	-0.47300	-1.83861	-0.22843	-1.29979	1.22436	-0.76905	-0.68048	-0.29234	1.74697	2.14150	-1.47495	1.00669	1.89355	-2.20750	-0.52691	-1.03689	0.17801	1.81860	2.73435	0.45652	0.50698	0.28007	-0.37375	0.21627	-0.30269	0.61143	0.52590	1.26608	0.13588	0.44985	-0.52125	-0.03860	0.47557
-0.62395	-0.88445	0.37946	-0.58914	-2.16089	0.07809	-0.07779	1.79909	-0.67466	-0.92498	0.30249	-0.37621	-0.64790	-0.56761	-1.35979	-1.28792	-0.26372	0.44430	1.18118	-0.13581	-1.35998	0.71054	1.13763	-1.45486	0.65612	-1.49828	-0.27993	0.16358	1.06980	-0.26633	2.07300	0.32513	-1.54081	2.65969	-1.40515	0.35421	-0.14469	-2.65566	1.63816	-0.20031	-1.18964	1.79809	1.92525	-0.41452	0.70758	0.78558	1.21880	1.00545	0.03564	0.12902	-1.14421	-0.74294	-0.27574	0.36958	0.95774	-0.82673	-1.36586	-0.01645	0.41051	1.18453	0.50435	1.05806	-0.02646	0.80175
