1.89762	1.48057	0.86484	-2.10763	0.63378	-1.22524	-0.06070	-1.56917	-0.71849	1.59444	-0.35273	-1.40517	-0.73185	-0.56508	-0.73105	0.72356	1.60107	-0.12897	-0.47089	0.45396	-0.70290	1.08383	0.75953	1.62104	1.20442	1.29015	0.57316	1.33940	-0.20365	0.03505	-0.26910	0.86860	-1.34225	-0.80282	-0.24014	1.66593	0.32740	-0.43859	0.27470	-0.78238	-1.54903	0.98670	-0.83780	-0.56127	-1.27361	2.07170	-1.18074	-0.45697	-0.87281	-0.61808	0.09836	0.49029	-0.45147	1.19657	-0.81354	-0.69439	-1.36055	0.05816	-0.05343	0.68201	-0.07705	1.83104	-1.14985	1.33490
1.54690	0.95147	2.13382	0.46057	0.20013	-0.29543	-1.17658	1.23056	-0.08417	0.40051	-0.24896	0.35592	0.50145	-0.75280	-2.10736	-0.89225	-0.09089	-0.17279	-1.01540	-0.49954	0.71021	0.59327	1.03170	-0.12996	0.41229	-0.40025	-1.43081	0.67325	-1.64471	-0.70884	1.24444	0.56536	-2.42307	0.71841	0.69728	-0.09277	0.74101	0.50597	0.94999	-0.55089	-0.26823	0.85742	0.51797	0.31699	0.19441	1.18888	0.14500	-0.22831	-1.38048	0.00272	-0.50917	0.35399	0.89694	0.17413	-0.50066	0.61934	0.09620	0.31230	-0.07176	0.86169	1.19919	0.41716	0.82014	0.29175
1.70925	0.81054	-1.29873	-0.96831	0.02128	1.83053	0.83162	0.73237	1.01028	0.17511	-1.44865	1.08600	-0.22310	1.21145	-0.83345	0.81699	-0.82098	0.73782	1.25493	1.28818	0.01325	-0.35652	-0.58415	0.18855	0.55655	0.77333	-0.01757	1.43583	-2.61245	-0.53760	-1.02840	0.64910	-2.04151	0.11790	0.17542	-0.19281	0.13838	-0.58329	0.35255	-0.90567	-1.41650	1.11739	1.15711	-0.10923	-1.37874	0.89064	0.61766	1.91404	-0.06796	-0.00043	-0.95881	-0.02847	-1.16547	-1.76928	-0.93432	-0.61645	-0.68005	-1.62929	-1.74246	-0.05530	0.89369	-0.73880	0.54807	0.87679
2.03834	-0.69875	0.73032	-0.53053	-1.51914	0.08246	0.15654	1.04125	0.82761	1.86714	-0.68954	-1.18976	-0.12898	0.74571	1.57465	0.17892	-1.04074	-0.74980	-0.51917	-0.34003	0.25699	0.74803	-0.42997	-2.71701	-0.70615	1.27316	-1.66252	1.69414	0.61937	-0.09610	0.78253	1.94564	0.19857	2.08047	-0.15589	-1.31691	-0.19031	-0.20387	0.15640	1.75437	-0.32652	-0.75413	-1.70065	-0.75268	-0.21815	-0.10869	0.50443	0.76157	-0.58107	0.64403	-0.22409	0.22654	-0.65813	0.18247	-0.61052	1.87417	1.47270	-0.32188	0.49982	0.76768	0.96028	0.83350	0.73483	0.00760
-1.16906	0.10864	-1.08155	-1.18056	-1.00702	0.91286	0.36536	1.29143	-2.06638	0.31819	1.04505	0.50912	1.80554	0.73584	-2.43112	0.46401	-0.95945	0.17156	-2.81855	-0.48227	-0.50279	-1.23904	2.16582	0.48714	1.50621	1.48989	0.90733	0.55294	-0.07511	0.64370	0.73382	-0.49887	0.56313	-1.43205	-0.05137	-0.01081	-0.83130	0.34784	-0.26911	0.40407	2.49537	-0.18456	0.45359	0.24432	0.43173	0.49557	0.89350	0.21083	-0.08901	-1.20960	0.33298	-0.52406	0.03680	0.80331	-1.84187	-1.80867	-0.23919	-2.68426	0.30400	-1.50694	-1.30564	-0.54237	0.78086	-0.56560
0.43136	-0.66913	0.92749	-1.56866	0.43512	0.33569	-0.04513	-0.00225	0.49099	0.60818	-1.45747	-0.94260	0.34049	0.23551	-0.47521	0.05198	0.77860	0.17163	0.65527	0.03703	0.60337	-0.61007	-0.58602	-0.05584	0.72824	1.71304	0.16096	1.19508	1.07612	-0.57023	-0.67224	-0.23943	-0.65262	0.40808	-0.00744	-1.33034	-0.26581	-0.94837	-0.62664	1.92859	1.83566	1.74521	0.10928	-0.13929	-1.87534	-0.86121	-0.35146	2.01717	-0.08007	0.25943	2.24604	1.63578	0.32918	0.73260	-0.23037	0.81079	-0.03751	-1.05203	-1.25642	0.51389	-0.49289	0.92200	-0.39343	-0.45628
0.83979	0.10164	-0.40200	0.00179	1.23227	-1.12617	-0.81868	-0.28366	-0.77286	-2.70370	-0.52791	0.66004	0.78792	-0.53835	-0.59673	0.60657	-0.17209	-0.84260	-0.56035	-0.21617	1.15926	0.05295	-0.06469	-0.32827	0.65920	-1.41344	0.79587	1.31191	0.07220	-0.01943	-0.39027	0.96489	0.87362	-1.02056	-0.72483	0.38607	-0.24935	-0.80633	-0.25148	-1.83207	-0.66390	-0.57332	0.54831	0.37216	0.85617	-0.81367	-0.28165	0.91431	-0.26587	1.37478	-0.24556	1.21476	1.05558	0.12864	0.48009	1.29724	0.88864	-1.07152	-0.21366	-0.97912	0.15172	1.37011	0.95441	-0.95042
-1.51303	0.36134	-0.93589	0.12386	-0.36518	-0.87764	-0.56165	0.87083	1.55068	-0.03122	-0.16259	0.18623	0.12608	-0.84413	-1.32992	1.18906	1.18133	-0.83183	-0.33153	-0.08191	-0.07109	1.15083	-1.23812	-1.40371	-0.89008	0.18140	0.93221	-0.81866	2.79708	1.94818	2.13539	-1.16697	1.54349	0.81601	-0.34672	-0.52691	-0.53957	-0.56334	-1.54052	-0.92344	-0.35174	-0.25195	-0.58190	-1.21364	-0.36293	0.04547	0.30631	-0.04995	1.17766	-0.34797	0.59424	0.20665	-0.93060	-0.75392	-1.16323	1.98750	-1.06127	-2.57055	0.80282	0.71916	0.61306	0.33355	-0.42603	0.62444
-1.69333	-0.10408	-0.39458	0.39447	1.78688	0.51330	-0.43468	-0.70473	0.29539	-0.21282	0.65980	-0.13793	-1.53704	0.38613	-2.15698	-0.34996	1.58007	-1.63868	0.30636	0.39203	-0.00974	-2.89115	-1.20815	-0.77860	0.59144	-0.45675	1.75884	-0.66866	0.77990	0.38816	1.48168	-0.86082	-1.94918	-0.35997	-1.11293	1.36030	-0.88861	-0.54716	0.11037	1.92735	2.28877	-1.57870	0.87665	1.49479	-1.81969	-0.21599	-1.24975	-0.24659	1.65512	2.38932	0.10981	0.66002	-0.15185	-0.49855	0.61059	-0.65533	0.22684	0.40243	1.45995	-0.26371	0.28202	-0.88348	-0.41622	0.86668
-0.38620	-0.73912	-0.21070	-1.15428	-2.25753	-0.70062	-0.91332	1.68680	-0.00018	-1.68331	0.63001	-0.41109	-0.82209	-0.73338	-0.76260	-1.36122	-0.32456	0.46900	0.69574	0.26470	-0.69448	0.81492	0.35795	-1.64587	0.21128	-0.83426	0.34757	0.80181	1.14560	0.73949	1.33664	1.05939	-1.49633	2.82357	-1.41496	0.26132	0.11522	-2.79246	0.89493	-0.17059	-1.27861	1.95585	2.10475	0.38119	0.00881	0.00765	1.19979	1.72676	0.12917	1.05251	-0.19594	-0.81573	0.45119	0.45221	0.15772	0.01223	-0.70970	0.22925	0.38008	1.91876	0.64660	1.89589	0.61873	0.13983
-0.88905	0.34438	1.53082	-0.01685	-0.32624	-1.16160	-1.62652	0.39053	0.86715	-0.16721	-1.77713	1.41734	-0.48096	-0.57778	-0.45794	-1.06881	-0.80575	-0.24535	0.18854	-1.77868	0.50245	1.49201	-0.53971	-0.77493	-1.44951	0.28072	-1.41539	0.35136	-0.09903	1.30069	-0.34515	-1.27845	2.50856	-1.01854	-0.27814	-1.59444	-0.09529	0.56262	-0.13381	-0.96426	-3.18147	-0.32996	0.96305	-1.26842	0.45789	-0.64167	0.56447	1.30176	0.57856	1.18264	0.70285	2.32035	0.85444	0.06745	-0.49691	1.99703	0.28792	0.04313	0.97898	-0.30668	-0.78858	3.41474	1.73471	0.45042
