1.88768	1.47328	0.88772	-2.08631	0.67355	-1.23277	-0.04693	-1.55754	-0.74148	1.58251	-0.37345	-1.34810	-0.71111	-0.52609	-0.75267	0.76074	1.63751	-0.15448	-0.46900	0.43583	-0.63895	1.02781	0.77599	1.67930	1.26137	1.29536	0.61099	1.33417	-0.21488	0.04853	-0.25617	0.85193	-1.37758	-0.87318	-0.19089	1.71309	0.30751	-0.41430	0.29214	-0.69559	-1.45605	0.98048	-0.88018	-0.58676	-1.26977	1.93391	-1.21139	-0.47055	-0.86236	-0.62676	0.07588	0.52401	-0.43985	1.17432	-0.79649	-0.72570	-1.38678	0.03037	-0.05525	0.67453	-0.10600	1.82183	-1.17281	1.36657
1.37138	0.79967	2.16502	0.48369	0.40139	-0.25068	-1.11646	1.37534	-0.11702	0.41814	0.13881	0.52965	0.64397	-0.59624	-2.14192	-0.68987	0.05712	-0.38957	-1.25873	-0.51907	0.51700	0.44541	1.06907	0.09824	0.68491	-0.43705	-0.99162	0.64441	-1.64195	-0.75398	1.27824	0.53753	-2.55308	0.43327	0.89735	0.07405	0.57750	0.64527	1.00894	-0.45756	-0.09584	0.68887	0.35249	0.24512	0.22278	1.19374	-0.05076	-0.24964	-1.36069	-0.01779	-0.66803	0.52884	0.70837	0.02424	-0.42706	0.58165	0.04918	0.17466	0.20595	0.81304	1.01705	0.38227	0.77034	0.34641
1.99310	1.09950	-1.35415	-1.01291	-0.24757	1.74325	0.76525	0.48791	1.05074	0.07740	-1.91540	0.84601	-0.47469	0.97460	-0.77481	0.52054	-1.07649	1.06737	1.53335	1.32724	0.39901	-0.15175	-0.65022	0.00482	0.43228	0.86998	-0.57193	1.51095	-2.58071	-0.52842	-1.09792	0.69420	-1.79272	0.33256	-0.09774	-0.44775	0.38399	-0.83115	0.26066	-1.02164	-1.59449	1.44611	1.39176	-0.04640	-1.44748	0.58783	0.90639	1.94291	-0.02351	0.03098	-0.77730	-0.31568	-0.90514	-1.49580	-1.02033	-0.61383	-0.60913	-1.38834	-2.04543	0.02448	1.14152	-0.68377	0.61892	0.80261
1.76320	-0.91229	0.97099	-0.30568	-1.19640	0.37841	0.49609	1.36449	0.51464	2.08280	-0.52731	-0.91327	0.17660	1.06645	1.30094	0.43938	-0.83643	-0.99905	-0.49018	-0.61361	0.20004	0.42593	-0.14939	-2.33807	-0.39184	1.06058	-1.79793	1.48784	0.30624	-0.51148	1.04858	1.66450	0.02060	1.68460	0.15697	-1.08156	-0.56242	0.07106	0.40738	2.01583	-0.02345	-0.89781	-2.03007	-1.09036	0.03940	-0.03706	0.22648	0.40093	-0.90505	0.28003	-0.55756	0.44139	-0.86805	-0.01956	-0.32195	1.45143	1.24750	-0.69871	0.83823	0.49261	0.55261	0.53007	0.49439	0.22984
-0.69433	0.57323	-1.49910	-1.57591	-1.50328	0.45346	-0.10407	0.78986	-1.61073	-0.13273	0.70846	0.05561	1.29497	0.23431	-1.98352	-0.00399	-1.40242	0.65738	-2.58694	-0.04754	-0.05270	-0.75340	1.71148	0.03802	1.19984	1.91680	0.70955	0.96087	0.40830	1.13921	0.28530	-0.06481	1.00095	-0.99658	-0.53697	-0.46317	-0.30067	-0.14268	-0.70491	0.00768	2.05961	0.26286	0.95590	0.70067	-0.00852	-0.03393	1.38040	0.69591	0.42042	-0.71562	0.83641	-0.98314	0.48317	1.25496	-2.26878	-1.30044	0.17091	-2.10457	-0.14859	-1.06358	-0.75195	-0.09474	1.19351	-0.97395
0.61126	-0.51001	1.25050	-1.21282	0.22002	0.61039	0.24573	-0.16229	0.16721	0.90196	-1.99048	-1.07518	0.19792	0.12616	-0.80132	-0.17701	0.66006	0.41783	0.56532	-0.33508	0.80105	-0.53691	-0.27804	-0.16850	0.81013	1.41772	-0.32422	0.88065	0.69958	-0.93666	-0.35134	-0.58636	-0.56511	0.60875	-0.22935	-1.46260	-0.09258	-1.07789	-0.34741	2.10770	1.82689	1.91775	0.25719	-0.40919	-1.56013	-0.92118	-0.12005	1.69482	-0.40730	-0.06525	2.24068	1.46783	0.38191	0.87094	0.03173	0.47493	-0.35572	-0.92319	-1.55906	0.22251	-0.31179	0.58985	-0.68818	-0.13669
0.37447	-0.35722	-0.46999	-0.12512	1.79373	-1.24526	-0.94395	0.29991	-0.70112	-2.86954	0.05280	1.24340	1.32709	-0.08617	-0.50545	1.16570	0.30682	-1.39836	-0.39399	-0.03718	0.64040	-0.47177	-0.17087	0.23400	0.66143	-1.31663	1.30559	1.39332	0.22682	0.10140	-0.49431	1.10987	0.39572	-1.62763	-0.04217	0.87504	-0.79145	-0.29030	-0.33454	-1.86707	-0.22035	-1.05110	0.01810	0.47369	0.76988	-0.49783	-0.85765	0.98946	-0.13337	1.51387	-0.77339	1.73205	0.66689	-0.37244	0.37165	1.32610	0.99314	-1.67650	0.40843	-0.87744	-0.48619	1.51002	1.02200	-1.06080
-1.44639	0.44473	-1.04118	0.01198	-0.39286	-1.01737	-0.68533	0.90710	1.63137	-0.21455	-0.41972	0.20200	0.12938	-0.88399	-1.21272	1.12734	1.12584	-0.71606	0.13168	0.04416	0.16266	1.12555	-1.36299	-1.37351	-1.10459	0.33447	0.45511	-0.69179	2.89478	2.00762	2.00880	-1.05313	1.59512	0.81365	-0.31102	-0.57995	-0.55459	-0.57322	-1.69056	-1.02899	-0.35502	-0.12100	-0.58326	-1.09246	-0.47491	-0.13313	0.35534	-0.00385	1.26417	-0.26288	0.58892	0.12922	-0.76285	-0.69785	-1.30175	2.00390	-0.91709	-2.61353	0.76230	0.85177	0.56432	0.44544	-0.30243	0.46871
-1.36393	0.21310	-0.59100	0.20442	1.47802	0.24367	-0.69623	-0.95517	0.49935	-0.48093	0.16274	-0.38231	-1.81073	0.08543	-1.93189	-0.67401	1.31136	-1.25997	0.75988	0.61308	0.39959	-2.65363	-1.44736	-1.00158	0.27100	-0.20945	1.17098	-0.45975	0.99502	0.58783	1.24515	-0.64327	-1.70214	-0.09633	-1.38010	1.07980	-0.60132	-0.81315	-0.14986	1.66927	2.05276	-1.23336	1.14821	1.75239	-2.03950	-0.53028	-0.93327	-0.05111	1.87199	2.61342	0.34769	0.34832	0.19510	-0.21686	0.34413	-0.47322	0.45485	0.67827	1.13784	-0.01395	0.55794	-0.64914	-0.19623	0.62802
-0.70999	-1.00295	0.30685	-0.63825	-1.93203	-0.12171	-0.29629	2.05423	-0.60095	-1.19035	0.58776	-0.08742	-0.44630	-0.32718	-1.32582	-1.10528	-0.07110	0.21873	0.63167	-0.32307	-0.78237	0.39852	0.91880	-1.24168	0.61168	-1.32509	-0.01146	0.32006	0.50050	0.01394	1.89617	0.47697	-1.73834	2.46183	-1.09642	0.53581	-0.31127	-2.45187	1.40883	0.28732	-0.86488	1.77525	1.73399	-0.21107	0.55659	0.22495	0.92612	1.07404	-0.50536	0.39388	-0.65894	-0.56980	0.15166	0.20012	0.70250	-0.69932	-1.20596	-0.24264	0.65199	1.36622	0.20385	1.28702	0.11812	0.63241
